level_0,level_1,level_2,correct_data
10,1,1,-2.5147939242764396e-05
10,1,2,-2.4793306152981606e-05
10,1,3,-2.4084661340205535e-05
10,1,4,-2.280117221159744e-05
10,1,5,-2.1318925745880983e-05
10,1,6,-2.1194208554557834e-05
10,1,7,-2.3402746940910765e-05
10,1,8,-2.6930281129558097e-05
10,1,9,-2.8563663789088478e-05
10,1,10,-2.5669215047459523e-05
10,1,11,-1.8537612326072336e-05
10,1,12,-1.0944978729933181e-05
10,1,13,-6.90893731479812e-06
10,1,14,-7.62456704698789e-06
10,1,15,-1.0196995724134081e-05
10,1,16,-1.0770187669967301e-05
10,1,17,-7.991288412931015e-06
10,1,18,-4.890589552930958e-06
10,1,19,-6.013869004647157e-06
10,1,20,-1.3651052926123928e-05
10,1,21,-2.503306351185684e-05
10,1,22,-3.4506418674348565e-05
10,1,23,-3.732144597186067e-05
10,1,24,-3.3468808895443505e-05
10,2,0,-5.044485517509065e-06
10,2,1,-5.409659287244591e-06
10,2,2,-6.891815531085289e-06
10,2,3,-8.922566618082173e-06
10,2,4,-9.947089131831586e-06
10,2,5,-8.762698547405353e-06
10,2,6,-6.209659569994129e-06
10,2,7,-4.487419640574337e-06
10,2,8,-5.237856099317499e-06
10,2,9,-7.3859403719427476e-06
10,2,10,-7.953883441874881e-06
10,2,11,-4.524971585976467e-06
10,2,12,1.917270339083695e-06
10,2,13,7.5114622841900166e-06
10,2,14,8.232266677512103e-06
10,2,15,3.5568010009907327e-06
10,2,16,-3.2359636434357777e-06
10,2,17,-7.354078953075466e-06
10,2,18,-6.510583722655976e-06
10,2,19,-2.1313717615343143e-06
10,2,20,1.8411789189175351e-06
10,2,21,2.5140656736679843e-06
10,2,22,-3.4629077224383575e-07
10,2,23,-4.47614954585991e-06
10,2,24,-7.772257347224388e-06
11,0,0,4.9970004346240366e-06
11,0,1,3.2513828530415193e-06
11,0,2,1.2654009158107586e-06
11,0,3,-7.021358319469012e-07
11,0,4,-2.2746848456048937e-06
11,0,5,-3.1285748730247814e-06
11,0,6,-3.1327087084048787e-06
11,0,7,-2.382431411236899e-06
11,0,8,-1.1738194364005334e-06
11,0,9,5.576552067728906e-08
11,0,10,8.437473423545782e-07
11,0,11,9.2406427496814e-07
11,0,12,3.983512274558838e-07
11,0,13,-2.651763037144051e-07
11,0,14,-4.720174344888924e-07
11,0,15,1.9244476166296857e-07
11,0,16,1.7192491469979155e-06
11,0,17,3.707284905194824e-06
11,0,18,5.5660334430230165e-06
11,0,19,6.81764514565684e-06
11,0,20,7.285118880972173e-06
11,0,21,7.111892879512426e-06
11,0,22,6.5966924995156735e-06
11,0,23,6.0087598271343445e-06
11,0,24,5.432259867122543e-06
11,1,0,9.327216096441686e-06
11,1,1,8.17339181040811e-06
11,1,2,7.722125998515649e-06
11,1,3,4.885326125114427e-06
11,1,4,-8.836739784584227e-07
11,1,5,-7.019461295391786e-06
11,1,6,-9.88623665941859e-06
11,1,7,-7.887825749307135e-06
11,1,8,-2.360307406589778e-06
11,1,9,3.754699047492057e-06
11,1,10,8.485357228914009e-06
11,1,11,1.16539029394858e-05
11,1,12,1.4128688991590422e-05
11,1,13,1.6172800919753323e-05
11,1,14,1.7353279949307884e-05
11,1,15,1.7173766065184263e-05
11,1,16,1.612599031814918e-05
11,1,17,1.5156509696975492e-05
11,1,18,1.4880400198126584e-05
11,1,19,1.4849024813235173e-05
11,1,20,1.4367389881404335e-05
11,1,21,1.3150040663686253e-05
11,1,22,1.1763515242576824e-05
11,1,23,1.0604040447775875e-05
11,1,24,9.493815155607686e-06
11,2,0,6.481346014143466e-06
11,2,1,3.0026056712765154e-06
11,2,2,-4.7038671614865583e-08
11,2,3,-2.4929222862229273e-06
11,2,4,-4.3877801289358e-06
11,2,5,-5.754201715059789e-06
11,2,6,-6.567664338585574e-06
11,2,7,-6.700943876956683e-06
11,2,8,-6.006143756535182e-06
11,2,9,-4.40312803415586e-06
11,2,10,-2.1013178724642708e-06
11,2,11,4.785012223144476e-07
11,2,12,2.889692084267803e-06
11,2,13,4.938737839362402e-06
11,2,14,6.552047222929778e-06
11,2,15,7.501844195676507e-06
11,2,16,7.225071129483298e-06
11,2,17,5.32222628607938e-06
11,2,18,2.1946524029382858e-06
11,2,19,-7.046265741742915e-07
11,2,20,-1.7382817791076452e-06
11,2,21,-3.538255948997889e-07
11,2,22,2.202108440614524e-06
11,2,23,3.7174614234635438e-06
11,2,24,2.6790527444005416e-06
12,0,0,3.7836857354631376e-06
12,0,1,4.6093934320381785e-06
12,0,2,5.765543114159897e-06
12,0,3,4.781039823076349e-06
12,0,4,1.0357245782591337e-06
12,0,5,-3.344436531547442e-06
12,0,6,-5.569139913172682e-06
12,0,7,-4.4771649057600996e-06
12,0,8,-1.4524612413853216e-06
12,0,9,1.4308522835954895e-06
12,0,10,3.1751984825154533e-06
12,0,11,4.436301671998413e-06
12,0,12,5.804913321396906e-06
12,0,13,6.702731579769127e-06
12,0,14,5.4709552292807795e-06
12,0,15,1.42820847340751e-06
12,0,16,-4.1852007312357525e-06
12,0,17,-8.62970422657697e-06
12,0,18,-1.0073890157446489e-05
12,0,19,-8.666783234727131e-06
12,0,20,-6.351353025875657e-06
12,0,21,-4.672678620915727e-06
12,0,22,-3.8862305370203104e-06
12,0,23,-3.0201414569837624e-06
12,0,24,-1.6686455886329794e-06
12,1,0,1.22662533621863e-06
12,1,1,9.204320804932276e-06
12,1,2,1.6874207609786948e-05
12,1,3,2.007525502350561e-05
12,1,4,1.6924005719631992e-05
12,1,5,9.748932061235337e-06
12,1,6,3.088055792063374e-06
12,1,7,7.934178147473697e-07
12,1,8,3.284922107759633e-06
12,1,9,8.36251650708752e-06
12,1,10,1.2812797112860485e-05
12,1,11,1.4623836832103679e-05
12,1,12,1.2724359301933782e-05
12,1,13,7.1063085819603276e-06
12,1,14,-1.6563588607257617e-06
12,1,15,-1.127659287226897e-05
12,1,16,-1.8532645757330887e-05
12,1,17,-2.0295319275208845e-05
12,1,18,-1.633461239873785e-05
12,1,19,-9.288798312070566e-06
12,1,20,-3.5194065800732974e-06
12,1,21,-1.3911534759178341e-06
12,1,22,-2.2508218870620706e-06
12,1,23,-2.69909891742103e-06
12,1,24,-2.2892298034155288e-07
12,2,0,1.3106309974986088e-06
12,2,1,4.2367512554982855e-06
12,2,2,8.518077210792558e-06
12,2,3,1.038485222138244e-05
12,2,4,7.77476900783023e-06
12,2,5,2.310178604466242e-06
12,2,6,-2.086728849634678e-06
12,2,7,-2.5936762926856243e-06
12,2,8,3.585153134498931e-07
12,2,9,4.097771731847289e-06
12,2,10,6.551612848253738e-06
12,2,11,7.9172613638697e-06
12,2,12,9.637828914406952e-06
12,2,13,1.2084403895633723e-05
12,2,14,1.3678905292286055e-05
12,2,15,1.2497622996998918e-05
12,2,16,8.65898995641045e-06
12,2,17,4.730351136006058e-06
12,2,18,3.470229473219878e-06
12,2,19,5.058699828515943e-06
12,2,20,6.677854352719773e-06
12,2,21,5.068133107703299e-06
12,2,22,-3.43419361003346e-07
12,2,23,-6.794809552344448e-06
12,2,24,-1.064173572954514e-05
13,0,0,1.1158342370270728e-06
13,0,1,1.6958329322592602e-06
13,0,2,1.7933538669079183e-06
13,0,3,1.9083603831555375e-06
13,0,4,2.5915948230801304e-06
13,0,5,3.9088998746987405e-06
13,0,6,5.370568112986245e-06
13,0,7,6.5005661840634955e-06
13,0,8,7.059336454094743e-06
13,0,9,6.971425422507157e-06
13,0,10,5.960179348814178e-06
13,0,11,3.8559298110845276e-06
13,0,12,1.093260396293752e-06
13,0,13,-9.951452887475718e-07
13,0,14,-1.060407810085709e-06
13,0,15,1.1571112908842325e-06
13,0,16,4.20286712038412e-06
13,0,17,5.964420140772798e-06
13,0,18,5.2622767600197596e-06
13,0,19,2.914377953629053e-06
13,0,20,8.578052202704207e-07
13,0,21,4.7164554209979583e-07
13,0,22,1.2883013560963528e-06
13,0,23,1.7115719202069103e-06
13,0,24,6.067376579638127e-07
13,1,0,1.2962291850612188e-05
13,1,1,1.1795219500757297e-05
13,1,2,1.073592809543465e-05
13,1,3,9.304480183750094e-06
13,1,4,7.868454239466475e-06
13,1,5,7.529962134295509e-06
13,1,6,9.059909051245584e-06
13,1,7,1.2161336234613673e-05
13,1,8,1.5570971531919707e-05
13,1,9,1.7986570578334038e-05
13,1,10,1.87652115595931e-05
13,1,11,1.8104331954074378e-05
13,1,12,1.655813127516778e-05
13,1,13,1.4595827305254744e-05
13,1,14,1.2333042288505168e-05
13,1,15,9.686757547304145e-06
13,1,16,6.535500239877032e-06
13,1,17,3.052553483951702e-06
13,1,18,-1.2073714013072938e-07
13,1,19,-1.8506320250896848e-06
13,1,20,-1.1954470388320296e-06
13,1,21,1.7547974755421832e-06
13,1,22,5.4424258352525645e-06
13,1,23,7.78916085220554e-06
13,1,24,7.764969747969428e-06
13,2,0,-4.635187429760581e-06
13,2,1,-6.976169346942294e-06
13,2,2,-9.605866359727326e-06
13,2,3,-1.0481532237217308e-05
13,2,4,-8.341801855451267e-06
13,2,5,-3.710146175569238e-06
13,2,6,1.421739055598457e-06
13,2,7,5.188841246321293e-06
13,2,8,6.907042655407154e-06
13,2,9,7.107748493993631e-06
13,2,10,6.420725644781821e-06
13,2,11,5.025508728374856e-06
13,2,12,2.795938458628966e-06
13,2,13,1.7886134440274347e-07
13,2,14,-1.7853501315141112e-06
13,2,15,-2.1102869455489243e-06
13,2,16,-1.0314949730855127e-06
13,2,17,8.853809408775133e-08
13,2,18,-2.227307083096274e-07
13,2,19,-1.955925319676571e-06
13,2,20,-3.552830510861508e-06
13,2,21,-3.0897707352985917e-06
13,2,22,-2.4013379873790846e-07
13,2,23,3.3854489224424418e-06
13,2,24,5.402895556945659e-06
14,0,0,-6.362333173674838e-06
14,0,1,-4.736774715281459e-06
14,0,2,-2.646522846917496e-06
14,0,3,-1.1225597685479615e-06
14,0,4,-6.00046960090521e-07
14,0,5,-9.404047117710348e-07
14,0,6,-1.9370889565264088e-06
14,0,7,-3.340298694390597e-06
14,0,8,-4.771401725679102e-06
14,0,9,-5.533173035160422e-06
14,0,10,-5.060551559756346e-06
14,0,11,-3.3147131528569475e-06
14,0,12,-1.0126475140998233e-06
14,0,13,9.839756022497168e-07
14,0,14,2.18800181378194e-06
14,0,15,2.837816688492956e-06
14,0,16,3.3879183824934934e-06
14,0,17,4.157274150304855e-06
14,0,18,5.071155540541268e-06
14,0,19,6.094397849529389e-06
14,0,20,7.226168343907866e-06
14,0,21,8.472165189967156e-06
14,0,22,9.386958257706212e-06
14,0,23,9.330957393902648e-06
14,0,24,7.914954885271635e-06
14,1,0,1.7038526383802684e-05
14,1,1,1.5524267159298315e-05
14,1,2,1.4777692778914311e-05
14,1,3,1.6942351319433765e-05
14,1,4,2.164762877753196e-05
14,1,5,2.584672222244325e-05
14,1,6,2.6461709452222423e-05
14,1,7,2.2920035167336983e-05
14,1,8,1.779102775934752e-05
14,1,9,1.4631140438465628e-05
14,1,10,1.5490826857605228e-05
14,1,11,1.9560182700364775e-05
14,1,12,2.428250190664085e-05
14,1,13,2.709823933762668e-05
14,1,14,2.707901625732356e-05
14,1,15,2.498642753323804e-05
14,1,16,2.2790827254907443e-05
14,1,17,2.2439250067368146e-05
14,1,18,2.508039798241701e-05
14,1,19,3.023147045979604e-05
14,1,20,3.608334572271772e-05
14,1,21,4.0236049116381236e-05
14,1,22,4.129590004285275e-05
14,1,23,3.9331152806336466e-05
14,1,24,3.567709989923387e-05
14,2,0,2.3504774512823333e-07
14,2,1,1.454442029925829e-06
14,2,2,2.4699013378875524e-06
14,2,3,3.2646993108654285e-06
14,2,4,4.02964985007364e-06
14,2,5,4.723398594604224e-06
14,2,6,4.766173950055411e-06
14,2,7,3.6974710934185764e-06
14,2,8,1.7103539248841464e-06
14,2,9,-1.5334680030030899e-07
14,2,10,-8.639122044354166e-07
14,2,11,-6.374901981368014e-08
14,2,12,1.6723446855391511e-06
14,2,13,3.6514488418336777e-06
14,2,14,5.59711815340341e-06
14,2,15,7.830827351699803e-06
14,2,16,1.0435623854370768e-05
14,2,17,1.2831193644366316e-05
14,2,18,1.3775308821727464e-05
14,2,19,1.2431843973611948e-05
14,2,20,8.913842017176999e-06
14,2,21,4.429241082624398e-06
14,2,22,2.4903388664840453e-07
14,2,23,-2.9504788911623522e-06
14,2,24,-5.389808655587898e-06
15,0,0,-4.722148585067481e-06
15,0,1,-1.0081040241100491e-05
15,0,2,-1.4269630113443433e-05
15,0,3,-1.61128252002459e-05
15,0,4,-1.5901454262829632e-05
15,0,5,-1.4163615043850464e-05
15,0,6,-1.1022871495332514e-05
15,0,7,-6.613919784615482e-06
15,0,8,-1.9663579516571264e-06
15,0,9,1.1997604084689321e-06
15,0,10,1.7271713916652294e-06
15,0,11,3.13987384419642e-07
15,0,12,-8.646396183087339e-07
15,0,13,1.2169337150573862e-07
15,0,14,3.193641580150709e-06
15,0,15,6.3299769896824195e-06
15,0,16,7.201879741838271e-06
15,0,17,5.150812361890447e-06
15,0,18,1.451810952663864e-06
15,0,19,-1.8795899730277612e-06
15,0,20,-3.7554943096711375e-06
15,0,21,-4.445444276674751e-06
15,0,22,-4.906105168976524e-06
15,0,23,-5.6791087381921135e-06
15,0,24,-6.736876194169761e-06
15,1,0,4.5371097024472e-06
15,1,1,1.9197794531043347e-06
15,1,2,-3.858875482568524e-06
15,1,3,-1.0257262481950407e-05
15,1,4,-1.4208464047252593e-05
15,1,5,-1.3504525323931502e-05
15,1,6,-7.764795852579858e-06
15,1,7,1.0889557578061166e-06
15,1,8,9.337666554518661e-06
15,1,9,1.2998252544060384e-05
15,1,10,1.0127344436047141e-05
15,1,11,2.37741263749879e-06
15,1,12,-5.536465769827786e-06
15,1,13,-8.800374184088767e-06
15,1,14,-5.765429973017311e-06
15,1,15,7.722828856031652e-07
15,1,16,5.688330287009741e-06
15,1,17,5.356089684714036e-06
15,1,18,2.9131224871240175e-07
15,1,19,-5.668421083893381e-06
15,1,20,-8.612701040975018e-06
15,1,21,-7.662223038585453e-06
15,1,22,-5.1297459176983065e-06
15,1,23,-4.163175679613659e-06
15,1,24,-5.883615537092879e-06
15,2,0,1.1249171242804022e-05
15,2,1,8.955963991624696e-06
15,2,2,6.5699235234584425e-06
15,2,3,3.792187328264114e-06
15,2,4,1.293050805711886e-07
15,2,5,-3.5170207935360557e-06
15,2,6,-5.014127311507273e-06
15,2,7,-3.0949879607835846e-06
15,2,8,1.0553548393463038e-06
15,2,9,4.4837430991371055e-06
15,2,10,5.141534424400469e-06
15,2,11,3.7155878643499733e-06
15,2,12,2.8613645980663904e-06
15,2,13,4.41666531729665e-06
15,2,14,7.636681516596025e-06
15,2,15,9.972293776978457e-06
15,2,16,9.715001359991747e-06
15,2,17,7.594683961025385e-06
15,2,18,5.927943218124183e-06
15,2,19,6.178180138907284e-06
15,2,20,7.710832256938624e-06
15,2,21,8.664484032086788e-06
15,2,22,8.031878070682331e-06
15,2,23,6.464708081619188e-06
15,2,24,5.3833832573230665e-06
16,0,0,5.105631574816167e-06
16,0,1,3.6769008695431175e-06
16,0,2,3.6578535036189996e-06
16,0,3,5.873836286115813e-06
16,0,4,9.204966909978044e-06
16,0,5,1.143704374715937e-05
16,0,6,1.1025119038673026e-05
16,0,7,8.163932337772954e-06
16,0,8,4.4800123518148405e-06
16,0,9,1.713298323075541e-06
16,0,10,7.547568314893722e-07
16,0,11,1.5518426384236494e-06
16,0,12,3.6694313713450926e-06
16,0,13,6.590136134011835e-06
16,0,14,9.619537156692326e-06
16,0,15,1.1748444551345995e-05
16,0,16,1.214571402578747e-05
16,0,17,1.088295919390148e-05
16,0,18,9.184939836346577e-06
16,0,19,8.58664147079574e-06
16,0,20,9.597274908848476e-06
16,0,21,1.1014741340173277e-05
16,0,22,1.0834587899365838e-05
16,0,23,7.942978964036015e-06
16,0,24,3.2563999896891406e-06
16,1,0,1.3130321363066452e-05
16,1,1,9.820214619043685e-06
16,1,2,7.433607353770841e-06
16,1,3,9.115776765022824e-06
16,1,4,1.4189035784941697e-05
16,1,5,1.8789131998201932e-05
16,1,6,1.864176184010523e-05
16,1,7,1.2308935585378638e-05
16,1,8,1.8367196663282944e-06
16,1,9,-8.477093923728448e-06
16,1,10,-1.4513188432632956e-05
16,1,11,-1.3829383739521854e-05
16,1,12,-6.761925133821369e-06
16,1,13,3.869683553967565e-06
16,1,14,1.356528539168142e-05
16,1,15,1.8567864303091377e-05
16,1,16,1.7853759611640265e-05
16,1,17,1.4073508128222196e-05
16,1,18,1.1292621807131866e-05
16,1,19,1.2079274345439288e-05
16,1,20,1.530421600431898e-05
16,1,21,1.7673206720753855e-05
16,1,22,1.66410000680536e-05
16,1,23,1.2884670478435908e-05
16,1,24,9.030351928189051e-06
16,2,0,3.7825430463028027e-06
16,2,1,1.5736910661720267e-06
16,2,2,-1.2912840440152626e-06
16,2,3,-2.013053047432423e-06
16,2,4,3.577614560177277e-07
16,2,5,4.3314831336529265e-06
16,2,6,7.41581618194753e-06
16,2,7,8.145709701656693e-06
16,2,8,7.165547974546222e-06
16,2,9,6.468425368419666e-06
16,2,10,7.710925389197473e-06
16,2,11,1.0849685511640241e-05
16,2,12,1.425345420423454e-05
16,2,13,1.581849233768496e-05
16,2,14,1.4344627775264942e-05
16,2,15,1.0038321638119541e-05
16,2,16,4.323157619028837e-06
16,2,17,-8.782566641360581e-07
16,2,18,-3.824281941576405e-06
16,2,19,-3.6853962777800295e-06
16,2,20,-1.0372270635288514e-06
16,2,21,2.0242907641349842e-06
16,2,22,2.901621198852955e-06
16,2,23,2.3932586047623303e-08
16,2,24,-5.812534159515561e-06
17,0,0,3.4732777357077626e-06
17,0,1,2.8206930857906944e-06
17,0,2,2.1555004744329556e-06
17,0,3,2.2359989421916963e-06
17,0,4,2.7179551075559864e-06
17,0,5,2.713169892060773e-06
17,0,6,1.957660453694469e-06
17,0,7,1.309924502003744e-06
17,0,8,2.0495061413194963e-06
17,0,9,4.553503162791999e-06
17,0,10,7.656879575233973e-06
17,0,11,9.425955935907823e-06
17,0,12,8.769487015960543e-06
17,0,13,6.465106076506614e-06
17,0,14,4.583997793001089e-06
17,0,15,4.725583928506208e-06
17,0,16,6.5795481603339026e-06
17,0,17,8.209399797581504e-06
17,0,18,7.916840813513334e-06
17,0,19,6.001532254530596e-06
17,0,20,4.671951025143466e-06
17,0,21,6.071176994255586e-06
17,0,22,1.0117870411496539e-05
17,0,23,1.4362766737867393e-05
17,0,24,1.6061864392356785e-05
17,1,0,-4.032893472026377e-06
17,1,1,-4.057642005573512e-07
17,1,2,2.953135707124761e-06
17,1,3,5.6309226167805125e-06
17,1,4,5.965818216049196e-06
17,1,5,3.11747067014643e-06
17,1,6,-9.731131430666987e-07
17,1,7,-2.589098441985505e-06
17,1,8,4.271485586272337e-07
17,1,9,6.122041031906991e-06
17,1,10,9.74276204908657e-06
17,1,11,7.91340510627672e-06
17,1,12,1.9103310763047047e-06
17,1,13,-3.3966684492506966e-06
17,1,14,-3.988797894046423e-06
17,1,15,-5.465203766600004e-07
17,1,16,2.211560455393015e-06
17,1,17,1.939335334576817e-08
17,1,18,-6.641182070606306e-06
17,1,19,-1.2691047057096613e-05
17,1,20,-1.2876538868085126e-05
17,1,21,-6.582360317993689e-06
17,1,22,1.5359575856247181e-06
17,1,23,5.5658126177061354e-06
17,1,24,3.5181944055167117e-06
17,2,0,4.375540512854836e-06
17,2,1,4.99642381497452e-06
17,2,2,5.764360407232088e-06
17,2,3,6.939624394088973e-06
17,2,4,7.755086086999043e-06
17,2,5,7.533341816657658e-06
17,2,6,6.567376938255531e-06
17,2,7,6.029680388374147e-06
17,2,8,6.69783340503027e-06
17,2,9,8.245249168876544e-06
17,2,10,9.522945179945902e-06
17,2,11,9.851849755625793e-06
17,2,12,9.534443375934932e-06
17,2,13,9.493426619465299e-06
17,2,14,1.0024557708895692e-05
17,2,15,1.0404876384630818e-05
17,2,16,9.274594915000271e-06
17,2,17,5.9404196666290176e-06
17,2,18,9.750452736399361e-07
17,2,19,-3.7932874530717715e-06
17,2,20,-6.452151233781519e-06
17,2,21,-5.963104647616551e-06
17,2,22,-2.9733213966345802e-06
17,2,23,7.286503313827842e-07
17,2,24,3.159894596839615e-06
18,0,0,-1.0488664130977004e-05
18,0,1,-1.0533841280072423e-05
18,0,2,-1.0586973961341736e-05
18,0,3,-1.1070219062616585e-05
18,0,4,-1.1790439196533546e-05
18,0,5,-1.1941890439316858e-05
18,0,6,-1.0991528852250854e-05
18,0,7,-9.055648250403227e-06
18,0,8,-7.02271364849379e-06
18,0,9,-5.694860822863664e-06
18,0,10,-5.351471998145385e-06
18,0,11,-5.505049639573128e-06
18,0,12,-5.676315498022406e-06
18,0,13,-5.677767779183838e-06
18,0,14,-5.772644085099272e-06
18,0,15,-5.8744099953822405e-06
18,0,16,-5.515375314975161e-06
18,0,17,-4.0565712574451595e-06
18,0,18,-1.833552260032702e-06
18,0,19,-1.344933841242342e-07
18,0,20,-6.064834541908792e-07
18,0,21,-3.578577214858713e-06
18,0,22,-7.80575076340885e-06
18,0,23,-1.1115492981949714e-05
18,0,24,-1.2403850453870002e-05
18,1,0,-1.1046137097746312e-06
18,1,1,-2.9153249195266497e-06
18,1,2,-5.553610109009557e-06
18,1,3,-8.086837017340018e-06
18,1,4,-1.0085239196302206e-05
18,1,5,-1.0931950400035087e-05
18,1,6,-1.0156035720134684e-05
18,1,7,-7.275748175021232e-06
18,1,8,-2.6187745269508025e-06
18,1,9,3.020079247545234e-06
18,1,10,8.125333382054541e-06
18,1,11,1.1312199226576076e-05
18,1,12,1.1308680573421425e-05
18,1,13,8.046272097844958e-06
18,1,14,2.5713993110273856e-06
18,1,15,-2.5135432599035013e-06
18,1,16,-4.591529864435528e-06
18,1,17,-1.9972440283916928e-06
18,1,18,4.153355319475461e-06
18,1,19,1.0769428787576834e-05
18,1,20,1.3877987137108846e-05
18,1,21,1.1600183088428273e-05
18,1,22,4.8185302866357224e-06
18,1,23,-2.779961183065901e-06
18,1,24,-7.751539057609274e-06
18,2,0,5.113243317987669e-06
18,2,1,1.9365117911800632e-06
18,2,2,-3.448358990224654e-07
18,2,3,-6.642636079807697e-07
18,2,4,4.3105815808526746e-07
18,2,5,1.4155106538889651e-06
18,2,6,1.2057437013526437e-06
18,2,7,1.632132746627451e-08
18,2,8,-9.893426215143238e-07
18,2,9,-8.814558117972154e-07
18,2,10,2.611016764402755e-07
18,2,11,1.567949244135234e-06
18,2,12,2.3319891972344616e-06
18,2,13,2.6158877907243595e-06
18,2,14,3.0113166297609595e-06
18,2,15,3.825034275604922e-06
18,2,16,4.642483760164808e-06
18,2,17,4.638522364982736e-06
18,2,18,3.29118998153977e-06
18,2,19,7.584913532147058e-07
18,2,20,-2.280668593235963e-06
18,2,21,-5.067421882835914e-06
18,2,22,-6.9841903627356925e-06
18,2,23,-7.596182808316241e-06
18,2,24,-6.766067336552847e-06
19,0,0,4.437545860768978e-06
19,0,1,4.582654651205496e-06
19,0,2,5.665268411412177e-06
19,0,3,8.003239173490391e-06
19,0,4,1.038457864537207e-05
19,0,5,1.0909216670130812e-05
19,0,6,8.642392041653647e-06
19,0,7,4.418494493068113e-06
19,0,8,3.23543354444095e-07
19,0,9,-1.8028886457055043e-06
19,0,10,-1.442455344325197e-06
19,0,11,4.184049947572451e-07
19,0,12,2.2089702144437683e-06
19,0,13,2.8228276698875633e-06
19,0,14,2.3300079539465967e-06
19,0,15,1.6837044564325091e-06
19,0,16,1.8934992395071195e-06
19,0,17,2.9408553456805505e-06
19,0,18,3.667409746491867e-06
19,0,19,2.586144403150128e-06
19,0,20,-5.802430309874596e-07
19,0,21,-4.363447871119869e-06
19,0,22,-6.354451856269714e-06
19,0,23,-5.251132539373934e-06
19,0,24,-1.970366822463338e-06
19,1,0,7.72181385992935e-06
19,1,1,1.1718152556559479e-05
19,1,2,1.1599270683329858e-05
19,1,3,8.564962754761243e-06
19,1,4,5.0748644599903656e-06
19,1,5,3.2968223004128374e-06
19,1,6,3.7092283135025316e-06
19,1,7,5.356358895149772e-06
19,1,8,6.6134453921719684e-06
19,1,9,6.530379420831864e-06
19,1,10,5.048353052836515e-06
19,1,11,2.8338836695460026e-06
19,1,12,2.90243660633998e-07
19,1,13,-2.6002111941141807e-06
19,1,14,-6.211896199398057e-06
19,1,15,-1.022277589753681e-05
19,1,16,-1.3506338492595975e-05
19,1,17,-1.4459679584349384e-05
19,1,18,-1.2515470921292465e-05
19,1,19,-8.736165312378335e-06
19,1,20,-5.516011233680116e-06
19,1,21,-4.475871604274907e-06
19,1,22,-5.318571936313202e-06
19,1,23,-5.82289876129141e-06
19,1,24,-4.126374976846388e-06
19,2,0,3.4896555527434573e-06
19,2,1,6.884363495185798e-06
19,2,2,1.102292460982389e-05
19,2,3,1.4777157268425927e-05
19,2,4,1.6811926866873005e-05
19,2,5,1.6438278789177962e-05
19,2,6,1.4040696469276343e-05
19,2,7,1.0860048658224545e-05
19,2,8,8.080876552773661e-06
19,2,9,6.26389892443305e-06
19,2,10,5.3295913742840856e-06
19,2,11,5.111173308015588e-06
19,2,12,5.579615837101687e-06
19,2,13,6.690963445748588e-06
19,2,14,7.897515869802099e-06
19,2,15,8.228408237131806e-06
19,2,16,6.83844274321113e-06
19,2,17,3.8351802348512065e-06
19,2,18,3.560524699728954e-07
19,2,19,-1.983542854303201e-06
19,2,20,-2.1570704442105504e-06
19,2,21,-3.074743563389891e-07
19,2,22,2.220036218544076e-06
19,2,23,3.701689329908256e-06
19,2,24,3.0006835451451466e-06
20,0,0,-3.3291188215519305e-06
20,0,1,-2.9133745990591057e-06
20,0,2,-3.5575318709439683e-06
20,0,3,-4.423308266697387e-06
20,0,4,-4.541605152926111e-06
20,0,5,-3.2638472962161116e-06
20,0,6,-9.00260433581813e-07
20,0,7,1.3307944953373741e-06
20,0,8,1.746575461416698e-06
20,0,9,-4.1360118009510337e-07
20,0,10,-4.27535566818499e-06
20,0,11,-7.580047644470595e-06
20,0,12,-8.584209118129074e-06
20,0,13,-7.432406820746611e-06
20,0,14,-6.227829091619015e-06
20,0,15,-6.9428061704010675e-06
20,0,16,-9.747779549532077e-06
20,0,17,-1.2710808558271205e-05
20,0,18,-1.3873201012118918e-05
20,0,19,-1.2923557562080135e-05
20,0,20,-1.1533826353998127e-05
20,0,21,-1.136557346964178e-05
20,0,22,-1.2576019986268428e-05
20,0,23,-1.3524445440984446e-05
20,0,24,-1.271713864148987e-05
20,1,0,5.184183905783055e-06
20,1,1,1.0535216436081995e-05
20,1,2,1.3869373858356828e-05
20,1,3,1.534050993663087e-05
20,1,4,1.6429121268788293e-05
20,1,5,1.860000948430984e-05
20,1,6,2.1522604540792916e-05
20,1,7,2.3620548369762272e-05
20,1,8,2.3523689365367428e-05
20,1,9,2.2030032742750383e-05
20,1,10,2.1319515098456514e-05
20,1,11,2.3061143636217613e-05
20,1,12,2.607171520790778e-05
20,1,13,2.7219125009613106e-05
20,1,14,2.3609996775872952e-05
20,1,15,1.5317934095009176e-05
20,1,16,4.7509671984151695e-06
20,1,17,-5.1062078306677975e-06
20,1,18,-1.2982211967665132e-05
20,1,19,-1.8490451023305964e-05
20,1,20,-2.113050463431335e-05
20,1,21,-1.9501135393062757e-05
20,1,22,-1.3512387723846548e-05
20,1,23,-5.48594115560414e-06
20,1,24,1.5905317478057184e-07
20,2,0,-1.9955865652224837e-06
20,2,1,2.7102618736579915e-06
20,2,2,4.861608685726056e-06
20,2,3,3.823115605553471e-06
20,2,4,8.481608473596381e-07
20,2,5,-1.5744284844872126e-06
20,2,6,-1.6100910455677252e-06
20,2,7,6.860550558852318e-07
20,2,8,3.165455975124887e-06
20,2,9,3.4251079852010374e-06
20,2,10,6.40114931673127e-07
